excentricidad_orb;altura;sentido;geoestacionario;circular
80970411,09;96975528,69;negativo;False;
1639608,11;46375251,97;positivo;False;
26569185,33;86036473,89;positivo;False;
3388356,31;87730633,33;positivo;True;
54674746,47;88006050,83;positivo;True;
40616413,83;43419290,77;positivo;True;
20892700,97;56722331,37;negativo;True;
53930347,14;32172660,3;positivo;True;
52043665,55;8055297,7;negativo;False;
57583038,55;33111238,7;positivo;True;
66711991,52;72207441,02;positivo;False;
80358697,73;48292856,29;positivo;True;
93305316,17;32582484,16;negativo;True;
83416779,51;95829202,6;negativo;True;
741816,86;75849728,77;negativo;False;
98535799,14;61799901,51;negativo;False;
65865190,85;84667867,91;negativo;True;
44275127,8;9091189,64;negativo;True;
72571618,15;41577447,44;negativo;False;
79467885,58;76752935,18;positivo;True;
13400735,2;86309130,82;positivo;True;
84067960,88;53647128,13;negativo;True;
52765428,23;74639840,46;negativo;False;
40092274,68;38050461,96;negativo;False;
9710860,31;28560191,44;positivo;False;
16725995,56;95224727,43;negativo;True;
81108898,28;15720203,93;negativo;False;
13839887,35;58955470,58;positivo;True;
18260970,25;68776227,33;negativo;True;
92966027,5;40432594,16;positivo;False;
52030368,3;58892112,63;negativo;False;
66954340,2;8922325,98;negativo;False;
20512703,45;53113152,54;positivo;False;
83648952,44;93741894;positivo;True;
18994215,35;84487406,33;negativo;True;
24624746,47;41153595,19;positivo;True;
29195915,89;70433622,77;negativo;False;
39130703,64;28960165,22;negativo;False;
75299605,24;12407910,36;negativo;False;
1298523,79;46062088,17;positivo;False;
46290156,19;23147628,28;positivo;False;
46571984,31;14891321,94;negativo;False;
17928771,42;59838574,55;positivo;True;
66065219,71;67149244,92;negativo;False;
8485471,69;83139319,16;positivo;False;
20622331,23;20482964,62;negativo;False;
23455528,42;4883762,7;negativo;True;
75374962,94;16013984;positivo;True;
84089453,01;66706044,63;negativo;True;
13678142,87;27802421,75;negativo;False;
64370819,53;80264671,36;positivo;True;
59286472,98;49149758,76;negativo;True;
8161496,57;26600620,13;positivo;True;
36639018,47;19851130,98;positivo;True;
96863716,69;61019715,33;negativo;False;
66556403,85;77167505,57;positivo;False;
10273501,39;72086763,08;positivo;False;
90884662,28;26896624,43;negativo;False;
13879707,86;88581636,3;positivo;True;
31548179,33;6432304,77;positivo;True;
22995255,65;53070950,78;negativo;True;
4873792,19;40725608,59;positivo;True;
74555560;36230757,95;positivo;True;
89069259,16;50577777,52;negativo;False;
17786666,43;47952858,71;negativo;True;
81605398,01;71888902,62;negativo;True;
42377800,86;99612903,92;positivo;False;
70875991,55;10870353,9;positivo;False;
16766101,36;66845406,1;positivo;False;
21498244,34;55692445,89;positivo;True;
97676329,27;20119691,14;positivo;True;
26870556,1;24596082,59;positivo;True;
14499013,61;7377846,27;positivo;False;
71030570,32;94997824,72;negativo;True;
13713967,84;99953119,35;positivo;False;
360960,55;54369373,88;negativo;False;
91455281,13;78033907,34;negativo;True;
24412161,14;87328175,76;negativo;False;
77019145,39;77036301,17;positivo;False;
41553817,37;64836554,91;negativo;True;
65951424,33;85156320,79;negativo;True;
62791229,22;82344372,8;positivo;False;
3991163,55;99631755,16;positivo;True;
65853947,29;99995174,18;positivo;True;
14352493;60515042,03;negativo;True;
35591294,89;24978214,21;positivo;False;
2280094,95;8849434,89;positivo;False;
66231815,48;83287607,46;negativo;True;
30858140,31;67981126,93;positivo;True;
8308746,14;59029478,37;positivo;True;
29916855,47;64119695,11;positivo;False;
41094598,82;56368732,92;positivo;False;
22701814,57;85877361,5;negativo;False;
51791332,48;24303381,88;positivo;True;
69747104,11;61144577,49;negativo;False;
50316196,75;67074852,44;negativo;False;
9103387,18;98655631,65;negativo;False;
95687777,81;73523518,99;negativo;False;
26006731,74;74071420,93;negativo;False;
3310617,34;57569506,02;negativo;True;
54350625,87;55152108,96;negativo;True;
24334495,61;77750363,81;negativo;True;
55911604,11;64130650,65;positivo;False;
6285431,98;12912251,51;positivo;False;
68755083,38;57596796,41;negativo;True;
5182128,74;58995592,67;positivo;True;
69401222,91;54663780,88;negativo;False;
43152891,71;21858683,9;positivo;True;
59779290,91;36000302,54;negativo;False;
91235349,64;29655607,83;positivo;False;
89850343,06;7420254,08;positivo;True;
53005774,6;40528591,43;negativo;False;
41853949,36;27308433,18;negativo;False;
10438188,12;65408126,12;positivo;True;
84280952,96;49234479,54;negativo;True;
16915861,57;12303427,38;negativo;True;
49150625,23;94798080,33;positivo;True;
23524023,18;56358861,98;positivo;False;
15952722,58;63430795,07;negativo;True;
65914694,08;30376373,79;negativo;True;
96449937,94;49435374,86;positivo;True;
10479492,51;79309006,74;negativo;False;
4470599,74;1008398,07;positivo;False;
24897509,08;95687637,13;positivo;False;
91670086,3;56631507,06;negativo;False;
65470305,87;47074262,42;positivo;True;
36969655,31;73243520,02;negativo;True;
36483443,42;89855985,86;negativo;False;
10520836,67;15754144,04;negativo;False;
75046362,55;2945193,94;positivo;False;
94199611,67;18226492,41;negativo;False;
80747447,18;78158843,61;positivo;True;
62291861,73;17187974,99;negativo;False;
48663147,62;57973909;positivo;False;
77291284,55;19721762,99;positivo;False;
13705129,59;82751707,07;negativo;False;
16352216,76;70994623,91;positivo;False;
79094318,37;97071105,6;negativo;False;
42670479,65;9810124,8;positivo;False;
55929192,09;33301342,35;positivo;True;
50544378,82;83482074,84;positivo;False;
53918960,07;25020420,82;positivo;False;
42512308,18;829143,59;positivo;False;
82955941,74;31787900,19;positivo;True;
78127437,92;3545284,68;negativo;False;
24570055,51;53143805,32;negativo;True;
63206571,6;75775949,78;negativo;True;
92375566,59;44400082,78;positivo;False;
53357736,94;18209115,52;negativo;False;
30252409,68;83324342,89;negativo;False;
19726609,85;44923122,09;negativo;False;
30381486,13;81120449,82;positivo;False;
70645323,87;29336924,81;positivo;True;
41330942,69;30915052,6;positivo;False;
91888133,84;94085149,73;negativo;False;
69090192,49;88770485,63;positivo;False;
62068593,51;80769461,72;positivo;False;
43930651,79;82043079,86;positivo;False;
71631646,14;44315062,74;positivo;False;
33712061,77;548174,63;negativo;False;
84161514,51;90127048,16;positivo;True;
68492941,74;65065227,6;negativo;True;
18642559,6;47610510,57;negativo;False;
43417111,36;95659052,92;positivo;False;
24013230,75;23166798,17;positivo;False;
57175994,03;46080393,77;positivo;True;
58794907,79;88808174,15;positivo;False;
45231060,51;95398744,76;positivo;True;
78754071,44;4733938,34;negativo;False;
57948726,42;62151522,23;positivo;False;
71392925,14;33630802,81;positivo;True;
31852768,9;41866262,24;negativo;True;
20794659,01;7157488,88;negativo;True;
99528961,37;77031380,7;positivo;True;
60749734,99;39477834,85;negativo;True;
36140636,03;81474271,05;positivo;True;
40139482,22;83425562,88;negativo;False;
77857442,02;16564669,79;negativo;False;
17258403,94;89582114,23;positivo;True;
30546547,71;66685133,92;positivo;True;
30831329,16;53147609,43;positivo;True;
47847467,63;87953567,09;positivo;False;
8705515,95;9900864,57;negativo;False;
53652782,37;68206816,54;negativo;True;
96001021,15;19615588,54;negativo;False;
82185146,54;87390375,31;positivo;False;
78545025,88;45980869,1;positivo;True;
64953759,6;31962912;positivo;False;
16919813,09;69083781,42;negativo;True;
83795296,2;77653836,79;negativo;True;
90479810,65;12837894,33;positivo;True;
18611283,49;72966238,96;negativo;False;
98041835,68;55442322,87;negativo;False;
5839085,73;76388774,35;negativo;False;
15898555,74;66700258,54;positivo;True;
39295893,75;70592377,93;negativo;True;
9609244,2;45083192,6;positivo;False;
56788210,43;16324744,76;positivo;False;
79608228,62;82813298,3;positivo;False;
21825796,23;41258410,21;positivo;True;
12994629,3;58653807,63;negativo;False;
58691210,37;98923071,39;positivo;False;
20780402,76;54295751,75;negativo;True;
3403543,96;94323291,07;positivo;False;
60098534,33;2586938,74;negativo;False;
27250380,42;67551659,63;positivo;True;
22903595,68;70733331,36;negativo;False;
58676827,94;85722673,8;positivo;True;
1024887,08;86868324,75;negativo;False;
93977673,57;31111832,32;positivo;True;
95765235,68;57342459,06;positivo;False;
18032388,15;40912497,82;negativo;True;
66424990,3;27694891,89;negativo;False;
43256006,37;57010513,27;negativo;False;
50241566,66;28168180,13;negativo;True;
28107981,36;14255976,2;positivo;True;
16268218,72;27400665,94;negativo;False;
22639965,66;98181468,26;negativo;True;
36170591,93;11692595,98;negativo;False;
5146500,07;40007122,25;positivo;False;
47229894,93;69981734,86;positivo;True;
98183062,82;20906617,4;negativo;True;
51790694,72;52138268,47;positivo;True;
61902651,43;11165702,92;negativo;True;
89292137,38;4631777,52;negativo;True;
60495088,41;79864466,62;positivo;True;
72243731,51;1478830,59;positivo;True;
58878356,8;85161142,31;positivo;False;
48115111,39;65938798,38;negativo;False;
76505038,08;31482628,84;positivo;True;
37487413,33;17522266,2;positivo;True;
39769678,09;35017029,51;positivo;False;
52165902,17;53923708,78;negativo;True;
69038848,77;141169,29;negativo;True;
30711941,31;72415370,23;positivo;False;
4402468,15;53198990,91;positivo;False;
64832280,04;84211921,07;negativo;False;
2883209,29;27720821,99;positivo;True;
72481887,77;20951330,81;positivo;True;
69097448,77;30593320,41;negativo;False;
70956067,6;87401152,91;positivo;False;
21403985,62;61159773,31;positivo;True;
81815604,63;90466433,64;negativo;True;
86455103,12;7429003,99;positivo;False;
58357344,79;88001904,67;negativo;True;
19540140,04;3564093,6;positivo;False;
82285280,45;45827527,42;negativo;True;
81668308,24;87065753,05;positivo;False;
91767962,24;17747805,81;negativo;False;
47008577,39;87550377,75;positivo;True;
93121752,63;70741780,36;negativo;True;
82104362,39;1023185,22;negativo;False;
2731733,78;79398333,56;negativo;True;
5114455,23;40474124,65;positivo;False;
48144301,47;25792896,79;positivo;False;
73266415,14;17189071,27;positivo;True;
92098602,28;87071008,75;positivo;True;
75294296,69;18712702,69;negativo;True;
78856593,51;39494240,45;negativo;True;
68602306,59;75181753,82;negativo;True;
65682980,3;53730289,44;positivo;True;
15943092,3;3618491,52;positivo;False;
68847403,78;6401393,27;positivo;False;
44481944,32;44062315,64;positivo;False;
94918149,58;61032191,58;negativo;True;
98287032,75;72486439,04;positivo;False;
70843228,37;55237428,38;positivo;True;
84690893,81;80767154,89;negativo;True;
21089140,63;35034985,09;negativo;True;
93907504,81;9802799,9;negativo;False;
82237359,5;15951403,26;negativo;True;
83811743,17;47125145,85;negativo;False;
30009432,21;89297928,01;positivo;False;
51825374,12;90297566,05;negativo;False;
35421186,79;55538018,5;positivo;False;
69067687,27;48399800,81;positivo;True;
82917236,82;14958765,01;positivo;True;
41640179,32;13294156,73;negativo;False;
72609654,13;8042801,75;positivo;False;
9738782,33;5340246,6;negativo;True;
6484051,74;93364343,97;negativo;True;
28699856,24;48007919,56;negativo;False;
85430749,36;70385731,71;negativo;False;
56649952,49;36813334,29;positivo;True;
57064803,07;6888401,32;positivo;False;
5071061,57;57546910,34;positivo;True;
37032379,31;71330527,17;positivo;False;
68780659,82;68460514,59;positivo;True;
71920814,78;31047915,63;positivo;False;
46342404,32;39876126,44;positivo;True;
280283,12;21132529,32;positivo;True;
27954630,85;53782283,72;positivo;True;
35992399,82;44255922,91;negativo;True;
74016399,17;41594732,94;positivo;True;
89860936,15;45358588,33;negativo;True;
32876494,56;51131975,28;negativo;False;
64134428,52;64317044,23;negativo;False;
11497607,37;62643573,26;positivo;True;
41871088,9;45072730,38;negativo;True;
87106026,81;70763516,23;negativo;False;
82712487,83;22990972,49;positivo;False;
95361269,91;81817367;positivo;True;
78838187,13;17181654,18;positivo;False;
84361137,9;32418110,02;positivo;True;
78035126,56;89235039,02;negativo;False;
72229287,22;46584562,63;negativo;True;
39651342,62;61456822,52;negativo;False;
49419755,98;45940057,82;negativo;False;
20372410,04;22672820,9;positivo;False;
23905418,81;67638397,5;positivo;False;
87592828,65;8819433,96;positivo;False;
39965428,71;54410343,62;positivo;False;
89279823,61;68547044,25;negativo;True;
53475463,57;82106327,08;positivo;True;
16424085,97;83932323,17;positivo;True;
11076220,87;21710289,17;negativo;True;
13986359,96;54234794,7;positivo;False;
31014438,21;24825287,43;negativo;True;
68134713,66;76336000,75;positivo;False;
13987098,51;52107663,72;negativo;True;
88135441,21;73939073,06;negativo;False;
57596611,51;9366715,39;negativo;False;
58783905,96;78673929,48;positivo;True;
52411079,18;72497629,32;positivo;True;
11043492,98;43780867,16;negativo;False;
158564,87;22055825,81;positivo;False;
7588380,4;5711375,79;positivo;False;
54252919,08;10259817,57;positivo;True;
57864374,74;62715864,42;positivo;True;
57913519,38;1175843,4;positivo;True;
48019206,64;37591972,51;negativo;True;
44742446,67;78692045,32;positivo;False;
53192658,31;61926087,69;positivo;True;
27298366,86;92035483,17;negativo;True;
40135349,91;16132224,29;negativo;True;
45163182,94;27373044,37;negativo;False;
4022219,7;78454886,68;positivo;True;
77358761,43;85518275,46;negativo;True;
5450095,3;54651572,57;negativo;False;
89183570,33;60424773,97;negativo;True;
13677332,17;56607761,15;positivo;True;
51823156,17;64965615,53;negativo;True;
54318570,77;270275,48;positivo;True;
36595571,73;6536237,72;positivo;False;
66213422,91;4969440,8;negativo;False;
77588379,12;91812189,48;positivo;False;
19591795,42;48831138,64;positivo;True;
5570190,69;15562662,14;negativo;True;
17323621,43;36328943,47;positivo;False;
68850022,66;78038851,95;positivo;True;
62589719,18;24258862,83;negativo;True;
29283578,25;83103254,05;positivo;False;
46808483,29;20021956,52;positivo;True;
10347243,3;18182273,89;positivo;False;
96685476,96;7491642,47;negativo;True;
19895110,02;2256775,74;positivo;False;
44520054,94;96880958,44;negativo;True;
96616002,78;35337171,64;positivo;False;
49809098,75;99416954,46;positivo;False;
18134494,68;15558332,49;positivo;False;
38520261,35;34887255,11;negativo;True;
75380435,73;683128,39;negativo;True;
49777165,54;97311113,01;positivo;True;
15806525,29;24989085,91;negativo;False;
59941160,92;56104871,38;positivo;False;
89525219,83;50888952,08;positivo;True;
9423676,37;56013564,91;positivo;True;
78073267,18;80246731,28;negativo;False;
44126620,8;78371390,3;positivo;True;
37097673,37;50467182,59;positivo;True;
33949409,16;10701785,84;positivo;False;
58646390,98;29643102,76;positivo;False;
59435437,95;28465402,29;positivo;False;
48646161,07;46679523,95;positivo;False;
35880097,96;81794838,91;positivo;True;
58582153,16;83321365,81;negativo;False;
78481546,62;56397863,51;negativo;False;
75461267,02;54093256,99;negativo;False;
15780356,83;11118415,66;positivo;True;
6823167,75;32172216,29;positivo;False;
26346873,87;82363748,89;positivo;True;
22557561,7;25683525,32;positivo;True;
82208860,06;30996294,9;positivo;False;
18051760,11;9886023,05;positivo;False;
90989315,94;77342994,34;negativo;True;
18010853,35;30560182,52;positivo;False;
36029709,76;78278845,66;positivo;False;
43833137,39;40360234,46;negativo;False;
3053107,87;87116913,47;negativo;False;
37153047,46;98544255,81;positivo;True;
56800316,02;614876,35;positivo;False;
8574200,72;4227823,33;negativo;True;
1258248,52;68355770,14;positivo;False;
63929709,13;52068284;positivo;False;
9557480,01;9742911,5;negativo;False;
99964545,08;8362361,89;negativo;True;
20526996,95;27787108,38;positivo;True;
29902915,76;79705700,19;negativo;False;
56082082,21;35952374,86;negativo;True;
18716737,27;18645168,63;positivo;False;
72587581,39;32321116,22;positivo;False;
30919562,8;75151928,98;positivo;True;
22945679,47;94679896,55;positivo;False;
93272798,19;87943488,06;negativo;True;
77757876,15;72449846,41;negativo;False;
2532578,86;94419545,21;positivo;True;
14525824,38;12035652,64;negativo;True;
48226166,26;81799318,99;positivo;False;
81170620,82;26891323,43;positivo;False;
11448538,56;22827777,63;negativo;True;
89392044,05;86731054,42;positivo;True;
85145482,63;28870846,3;positivo;True;
571217,03;10594156,4;negativo;True;
75915852,03;37914708,09;positivo;False;
36778939,88;41707541,06;positivo;False;
92703980,76;48619276,44;positivo;True;
40610471,71;46594264,64;positivo;True;
11302400,06;57214446,06;negativo;False;
77430225,5;64792910,66;positivo;False;
27339443,57;9878411,77;positivo;True;
74056602,82;15247449,19;positivo;False;
68616111,63;28964723,72;positivo;True;
89080383,22;22656202,65;positivo;True;
27841132,97;19062095,51;negativo;False;
1250176,26;55302060,99;positivo;False;
21337602,46;74438479,29;positivo;True;
55926711,11;37555328,95;positivo;False;
54427404,97;36873859,35;negativo;False;
92457736,49;54193679,25;negativo;True;
99090189,75;73107517,26;negativo;True;
80108730,62;18906358,28;positivo;True;
26031934,81;92670479,01;positivo;False;
18690263,25;79400950,2;negativo;False;
66174493,35;20327240,24;positivo;True;
73127246,66;82625265,65;negativo;False;
47738332,45;62548735,61;negativo;False;
19810510,87;64599225,63;negativo;True;
58502540,72;34528305,57;negativo;False;
98149870,94;27253232,88;negativo;True;
66945602,87;8507719,23;positivo;False;
96949582,51;28699450,79;negativo;False;
93463978,29;82296553,36;positivo;False;
25550830,76;96724455,71;negativo;False;
21978883,96;12031201,91;positivo;False;
75093500,72;98150624,4;negativo;False;
35702624,91;56056721,49;positivo;True;
96618941,34;55776814,85;negativo;False;
47508681,55;79525782,42;positivo;True;
74046363,71;81205964,67;negativo;True;
17151144,37;51732031,33;positivo;False;
18155367,01;43888170,1;positivo;True;
31496223,1;65900869,99;positivo;True;
2708709,3;14609117;negativo;True;
51695275,68;44547413,58;negativo;False;
33177801,31;17202677,04;positivo;False;
69088051,91;73740830,37;positivo;False;
3869587,85;5960410,85;negativo;False;
50375867,78;28283112,51;negativo;True;
69274130,09;7798378,47;positivo;True;
18054780,26;61274025,85;negativo;False;
18319959,82;71353990,29;negativo;False;
20033106,44;14208140,86;positivo;True;
79347260,81;85853691,7;positivo;True;
87892016,03;88968438,76;negativo;False;
1237346,49;7253326,37;positivo;False;
95004682,66;90441927,6;negativo;False;
98814630,73;43185023,15;positivo;False;
71929346,79;65027292,11;positivo;True;
47094401,92;22689927,05;positivo;True;
28499282,58;85228570,51;positivo;True;
49691391,65;16732337,32;negativo;True;
38745500,32;264154,11;negativo;False;
30145489,83;36174433,58;positivo;False;
13662934,73;66984239,27;negativo;False;
49498670,65;87517717,56;negativo;False;
74728826,49;45144707,74;negativo;True;
32177018,31;24715627,33;negativo;True;
91290896,46;71111060,12;negativo;True;
17130115,74;93236322;positivo;True;
38067704,15;11912010,9;positivo;False;
99629483,06;8426653,08;negativo;True;
74542804,27;64937869,44;negativo;False;
70320189,46;47246353,57;negativo;False;
60344195,5;54592814,74;positivo;False;
39117367,63;72596924,96;positivo;False;
40500282,06;17487359,66;positivo;False;
69214298,73;35118719,92;negativo;True;
95775910,48;29625891,31;positivo;True;
64692157,88;57645974,03;positivo;True;
95502907,56;6426435,41;negativo;True;
33373232,38;35907452,36;negativo;False;
76466588,32;92983498,2;positivo;True;
86483765,14;43727317,99;positivo;False;
53798669,55;23801801,82;positivo;True;
67662602,98;74895936,82;positivo;True;
54267825,75;50104765,85;negativo;True;
64865638,42;57187321,15;positivo;True;
35122513,4;43225182;positivo;True;
41345936,89;49095784,71;positivo;False;
90359770,35;55731193,47;positivo;False;
16842312,98;60464041,83;negativo;True;
93017902,2;96098707,07;negativo;True;
53613574,55;81162347,3;positivo;False;
59557679;78069111,79;negativo;True;
3130370,33;93694597,59;negativo;False;
9940440,19;70131518,27;negativo;True;
24195437,71;53258067,12;negativo;True;
20567202,18;93566377,75;negativo;True;
87099201,04;2557070,18;positivo;False;
46118611,46;9324241,23;negativo;True;
43861178,7;2133347,45;positivo;True;
61760921,45;88114520,63;positivo;True;
43899051,7;32849270,45;negativo;True;
42992119,13;90062087,42;negativo;False;
91514595,45;89227837,47;positivo;True;
84881705,57;6206883,34;negativo;True;
93039579,78;38757451,09;negativo;True;
78587465,46;44533313,96;positivo;False;
20632490,48;82169971,27;negativo;True;
1556859,37;41078098,89;negativo;False;
49847386,65;43091862,27;positivo;True;
1638856,56;67703012,52;positivo;True;
62407526,67;50375513,42;negativo;False;
23544380,66;30739151,25;negativo;True;
94748376,93;62719422,76;negativo;True;
40009949,45;60350684,67;negativo;True;
22490542,79;90467223,97;negativo;False;
91376490,53;6760024,25;positivo;True;
32634331,67;24686011,49;negativo;True;
7543205,7;75413634,2;positivo;True;
50105539,31;74445363,52;negativo;True;
67743385,97;49181420,73;negativo;False;
24047733,64;38348595,42;positivo;False;
36626198,99;92421167,43;positivo;True;
34119854,45;3184756,79;negativo;True;
94957252,27;42233655,09;positivo;True;
16479662,33;17336760,18;positivo;True;
28558056,43;23585700,47;negativo;False;
10192068,77;40623294,79;positivo;False;
92805805,91;27081416,26;negativo;True;
1146418,51;64322241,31;positivo;False;
29476589,75;91366723,2;negativo;True;
94479187,55;9869666,21;positivo;False;
86068098,56;31029161,91;negativo;False;
16327142,14;19879292,36;positivo;True;
57978982,5;61781281,08;negativo;False;
74328734,25;45400573,33;positivo;False;
26254474,68;76649176,76;positivo;True;
89031741,04;8998467,93;positivo;True;
12751838,25;64147694,14;negativo;False;
68438326;87316305,99;negativo;False;
59286503,11;21640407,01;negativo;False;
35511906,51;20797427,96;negativo;False;
84470471,74;52517015,97;negativo;False;
64561891,67;16046802,56;negativo;True;
74181444,93;75079238,4;positivo;True;
41693927,1;35386334,02;positivo;True;
83494027,95;24594998,14;positivo;True;
84640373,74;60958665,57;positivo;False;
96022024,59;29932668,64;positivo;False;
43482766,3;24273494,58;positivo;False;
52604430,02;32146357,79;positivo;True;
81610947,5;19176663,02;positivo;False;
17584956,99;24396958,06;negativo;True;
27516327,75;42593083,28;positivo;False;
75040886,48;4664392,91;negativo;True;
94092444,87;22241263,93;positivo;False;
79420279,47;32657432,19;negativo;False;
79580471,11;71822639,83;negativo;True;
3112755,52;27731350,89;positivo;True;
64764006,42;9306103,24;positivo;False;
32245714,72;31029366,06;negativo;True;
41688687,07;58561279,18;negativo;True;
18450152,05;98381714,86;positivo;False;
62573844,68;77016489,25;negativo;True;
14631254,99;44410244,47;negativo;True;
1686398,92;50611510,88;positivo;True;
70313404,46;52992519,7;negativo;False;
42780162,69;28865689,62;negativo;False;
23658772,14;55754551,23;positivo;True;
54622214,71;15843403,63;positivo;True;
85837401,26;42200357,22;negativo;False;
86153165,77;18169856,11;positivo;True;
42280036,44;17354368,43;positivo;False;
56545710,19;11160159,19;negativo;True;
55091408,59;30833446,03;negativo;True;
18109216,5;21755603,71;positivo;True;
53239603,93;65805152,47;negativo;True;
49224950,7;85046298,4;positivo;True;
45184143,86;13558982,51;negativo;True;
28449147,51;59571438,37;positivo;False;
67084306,97;91528096,19;negativo;True;
6880513,8;91991664,47;positivo;True;
79387810,95;4581923,17;negativo;True;
46998410,99;42407330,69;negativo;True;
71560513,09;41272211,46;negativo;True;
92980258,18;62265996,07;negativo;False;
67835058,55;30062769,89;negativo;True;
98602267,2;70116582,09;negativo;False;
23620063,93;63920494,73;negativo;True;
85996528,45;9594937,06;negativo;True;
3650592,07;91925821,69;negativo;True;
13594954,55;62331016,34;positivo;False;
52437141,09;80809315,9;positivo;False;
18759061,59;86460163,29;positivo;False;
22544277,2;21937858,02;negativo;False;
52944407,12;4858754,79;negativo;True;
6403362,35;52153700,49;negativo;False;
8542341,81;10777279,51;negativo;True;
9732097,46;56820078,03;negativo;True;
60588111,94;59241376,19;negativo;True;
72296154,91;43984606,64;negativo;False;
52657211,66;9413059,61;positivo;False;
77889378,71;58681913,1;negativo;False;
33842223,14;45396909,7;negativo;True;
40027006,86;71523444,54;positivo;False;
5363531,31;28218295,05;positivo;True;
41042389,01;39448161,02;negativo;False;
76125232,29;97586884,76;positivo;False;
38418937;56104834,71;positivo;False;
23904598,89;96761424,37;positivo;False;
8838765,21;6610010,15;positivo;False;
87620506,99;48400544,88;positivo;True;
12679893,41;87193607,86;negativo;True;
60636070,43;22041218,7;positivo;False;
75265549,74;31116306,86;negativo;True;
13230155,43;92088690,86;positivo;False;
69221965,6;24063783,07;negativo;False;
78570632,9;7992115,92;negativo;True;
45637577,2;74586325,75;negativo;False;
25008290,83;11544824,19;negativo;True;
47121001,95;21837933,61;positivo;True;
40172035,09;27944987,53;positivo;True;
53726924,47;33464973,57;positivo;False;
28340043,12;42691917,99;negativo;False;
15485025,27;86822205,79;positivo;False;
71455031,41;13114029,61;positivo;False;
63902407,79;45461235,57;negativo;False;
44513285,62;70973127,49;negativo;True;
58636526,63;71006726,98;negativo;True;
71103115,96;69168223,28;positivo;True;
15631901,2;16596280,74;positivo;True;
61922284,68;94127118,74;positivo;False;
67915248,16;45078600,59;negativo;True;
54307336,85;32578598,66;positivo;True;
580400,57;188641,49;negativo;False;
77366471,85;49398353,29;positivo;True;
8460464,59;72079919,23;negativo;False;
54820920;87830342,15;positivo;False;
27721502,9;8551939,83;positivo;False;
44340182;79579590,31;negativo;True;
31236169,82;59117929,67;negativo;True;
74033866,28;25672256,13;positivo;True;
42391804,5;65332918,19;positivo;False;
97929543,96;15234331,26;negativo;True;
79203791,22;36400528,78;positivo;True;
26918534,51;21827358,72;negativo;True;
46430271,16;13506192,19;positivo;False;
26061007,38;25836677,36;negativo;False;
57168275,17;88330294,79;positivo;True;
52884325,24;31049845,31;negativo;True;
50987801,25;55344045,95;positivo;False;
72560876,27;95649692,89;negativo;True;
24415294,31;24333975,9;negativo;False;
97359574,89;47579700,02;negativo;True;
36327399,21;41477330,34;negativo;True;
43003437,42;22177474,53;positivo;False;
9103697,55;72620977,94;positivo;False;
32095024,25;27510717,57;positivo;False;
56794040,85;90582739,17;positivo;False;
94438465,78;40265228,49;negativo;True;
20964704,87;49463305,97;positivo;False;
89371827,34;78349943,53;positivo;False;
50662907,93;11680430,74;negativo;False;
66895450,5;83482848,08;positivo;False;
29653527,65;91184161,81;positivo;False;
12693299,36;68553596,76;positivo;False;
83211630,03;93333610,21;negativo;True;
91913359,59;13075806,27;negativo;False;
87318110,09;93180840,63;positivo;True;
49902197,17;64732456,47;positivo;True;
47303048,78;32279495,44;negativo;False;
41228783,06;56442279,73;positivo;True;
44967080,77;33444579,53;negativo;False;
26963412,44;61580456,44;negativo;False;
732338,33;28963946,55;negativo;False;
4093396,68;89970230,72;positivo;True;
31575147,47;15654104,21;negativo;True;
81072446,91;65159875,35;positivo;False;
65608324,45;71471208,44;negativo;True;
39450009,18;9136922,23;negativo;False;
18805039,88;1229461,46;negativo;True;
18845479,6;61357303,58;positivo;False;
55434178,51;37566942,64;negativo;True;
23353997,45;15654917,04;positivo;False;
64867371,53;38988248,41;positivo;False;
54919862,36;68648691,71;negativo;False;
3685758,19;96791842,03;negativo;True;
74117063,91;54608778,97;negativo;False;
82254429,76;84728718,73;negativo;True;
63714426,9;56199601,75;negativo;False;
78166563,86;63583365,33;positivo;True;
6561793,47;93876240,2;negativo;True;
16865059,04;58488193,19;positivo;True;
53693617,68;17016061,95;negativo;True;
10895578,87;90927854,66;positivo;True;
59812699,18;90127898,23;positivo;False;
9743446,98;54049608,71;positivo;False;
79958090,33;13972279,29;negativo;True;
19256212,2;94995755,64;negativo;False;
4689033,97;98647895,02;positivo;True;
4133795,27;68752177,57;positivo;False;
88842417,55;30903884,99;negativo;False;
6487893,43;8882200,95;positivo;True;
43610950,52;74736290,79;positivo;True;
31308055,13;4277375,37;positivo;False;
22242524,62;60858119,65;positivo;False;
67933828,73;77635838,09;negativo;True;
1592259,7;94958993,42;negativo;True;
79740759,95;46548931,57;negativo;False;
35680757,87;3241274,4;positivo;False;
32910163,1;19314758,85;positivo;True;
80438572,23;667510,69;negativo;False;
6244443,51;99470586,96;positivo;False;
21693105,77;95597850,48;positivo;False;
32297862,26;40197943,47;negativo;False;
57502844,52;442223,61;positivo;True;
75536513,99;7246663,54;negativo;False;
68889637,63;79967292,66;positivo;False;
18636557,34;32111716,14;positivo;False;
89285041,87;53178312,27;positivo;False;
87486776,12;10068710,82;positivo;False;
30741868,48;82664093,32;negativo;False;
2063554,69;38466101,48;positivo;False;
64147563,01;6993626,31;negativo;True;
45968630,19;22195088,37;negativo;False;
42090319,27;6764531,66;positivo;False;
77801343,36;24177943,9;negativo;False;
